,Colour,Memory,RAM,Battery_,AI Lens,Mobile Height,Processor_,Prize,Price Category,battery_efficiency,Rear_Camera_MP,Front_Camera_MP,price_per_ram,price_per_memory,Brand,Series,Model_Number
397,33,128.0,6.0,5000.0,0.0,16.59,57,9499.0,5K-10K,833.3333333333334,13,5,1583.1666666666667,74.2109375,12,9,12.0
398,250,128.0,8.0,5000.0,0.0,16.66,75,16499.0,15K-20K,625.0,50,8,2062.375,128.8984375,9,18,12.0
399,243,32.0,2.0,5000.0,0.0,16.51,112,6999.0,5K-10K,2500.0,8,5,3499.5,218.71875,20,25,12.0
400,107,110.55083179297597,4.0,4871.587800369686,0.0,16.94,90,16228.375231053604,,1217.8969500924215,200,60,4057.093807763401,146.7955959069021,6,32,12.0
401,213,128.0,6.0,5000.0,0.0,16.76,78,21999.0,20K+,833.3333333333334,50,8,3666.5,171.8671875,14,42,12.0
402,59,128.0,8.0,5000.0,0.0,16.76,101,20999.0,20K+,625.0,50,13,2624.875,164.0546875,14,42,12.0
403,16,128.0,8.0,5000.0,0.0,16.76,4,30999.0,,625.0,48,13,3874.875,242.1796875,14,42,12.0
404,82,128.0,8.0,5000.0,0.0,17.22,105,30385.0,,625.0,64,16,3798.125,237.3828125,3,55,12.0
405,26,128.0,8.0,5000.0,0.0,16.71,47,19999.0,15K-20K,625.0,50,16,2499.875,156.2421875,22,82,12.0
406,218,64.0,6.0,5000.0,0.0,17.02,50,14999.0,10K-15K,833.3333333333334,50,16,2499.8333333333335,234.359375,4,57,12.0
407,195,64.0,4.0,4871.587800369686,0.0,17.259999999999994,115,8999.0,5K-10K,1217.8969500924215,13,8,2249.75,140.609375,4,43,12.0
408,69,110.55083179297597,4.0,5000.0,0.0,16.94,80,31062.5,,1250.0,64,16,7765.625,280.9793422284644,11,36,12.0
409,55,128.0,8.0,4871.587800369686,0.0,16.36,54,19990.0,15K-20K,608.9484750462108,50,44,2498.75,156.171875,22,84,12.0
410,242,32.0,2.0,5000.0,0.0,16.51,112,6999.0,5K-10K,2500.0,8,5,3499.5,218.71875,20,25,12.0
411,116,128.0,8.0,5000.0,0.0,16.94,79,19499.0,15K-20K,625.0,64,16,2437.375,152.3359375,11,73,12.0
412,78,128.0,4.0,5000.0,0.0,16.76,116,12900.0,10K-15K,1250.0,50,8,3225.0,100.78125,20,54,12.0
413,25,64.0,4.0,5000.0,0.0,16.76,101,16499.0,15K-20K,1250.0,50,13,4124.75,257.796875,14,42,12.0
414,216,64.0,3.0,5000.0,0.0,16.76,36,8990.0,5K-10K,1666.6666666666667,13,8,2996.6666666666665,140.46875,15,64,12.0
415,74,64.0,4.0,5000.0,0.0,16.76,116,10943.0,10K-15K,1250.0,50,8,2735.75,170.984375,20,52,12.0
416,217,128.0,8.0,4871.587800369686,0.0,16.060000000000006,16,16228.375231053604,,608.9484750462108,50,8,2028.5469038817005,126.78418149260628,1,58,12.0
417,165,128.0,8.0,4871.587800369686,0.0,16.060000000000006,16,16228.375231053604,,608.9484750462108,50,8,2028.5469038817005,126.78418149260628,1,58,12.0
418,239,64.0,6.0,4871.587800369686,0.0,16.43120147874307,91,13489.0,10K-15K,811.9313000616144,12,20,2248.1666666666665,210.765625,11,33,12.0
419,220,128.0,8.0,4871.587800369686,0.0,16.64,96,16228.375231053604,,608.9484750462108,50,32,2028.5469038817005,126.78418149260628,6,32,12.0
420,33,110.55083179297597,8.0,5000.0,0.0,16.94,80,31062.5,,625.0,64,16,3882.8125,280.9793422284644,11,36,12.0
421,181,64.0,3.0,5000.0,0.0,16.54,74,11209.0,10K-15K,1666.6666666666667,13,8,3736.3333333333335,175.140625,22,76,12.0
422,168,110.55083179297597,8.0,5000.0,0.0,16.94,44,26999.0,20K+,625.0,50,16,3374.875,244.22249531835206,12,57,12.0
423,242,64.0,4.0,5000.0,0.0,16.51,112,8499.0,5K-10K,1250.0,8,5,2124.75,132.796875,20,25,12.0
424,242,64.0,4.0,5000.0,0.0,16.51,112,8499.0,5K-10K,1250.0,8,5,2124.75,132.796875,20,25,12.0
425,25,128.0,8.0,5000.0,0.0,16.76,101,20999.0,20K+,625.0,50,13,2624.875,164.0546875,14,42,12.0
426,118,128.0,8.0,4871.587800369686,0.0,16.060000000000006,16,16228.375231053604,,608.9484750462108,50,8,2028.5469038817005,126.78418149260628,1,58,12.0
427,25,128.0,6.0,5000.0,0.0,16.76,70,17499.0,15K-20K,833.3333333333334,50,8,2916.5,136.7109375,14,42,12.0
428,171,128.0,8.0,5000.0,0.0,16.71,47,19999.0,15K-20K,625.0,50,16,2499.875,156.2421875,22,82,12.0
429,26,128.0,4.0,5000.0,0.0,16.71,47,17999.0,15K-20K,1250.0,50,16,4499.75,140.6171875,22,82,12.0
430,173,64.0,4.0,4871.587800369686,0.0,16.51,39,11499.0,10K-15K,1217.8969500924215,50,8,2874.75,179.671875,20,54,12.0
431,153,128.0,8.0,4871.587800369686,0.0,16.36,54,16988.0,15K-20K,608.9484750462108,50,44,2123.5,132.71875,22,84,12.0
432,240,128.0,4.0,5000.0,0.0,16.54,65,12989.0,10K-15K,1250.0,13,5,3247.25,101.4765625,22,77,12.0
433,137,128.0,6.0,5000.0,0.0,16.76,75,13999.0,10K-15K,833.3333333333334,50,16,2333.1666666666665,109.3671875,6,96,12.0
434,175,128.0,8.0,4871.587800369686,0.0,16.21,51,23999.0,20K+,608.9484750462108,64,16,2999.875,187.4921875,22,75,12.0
435,44,32.0,2.0,5000.0,0.0,16.59,18,7190.0,5K-10K,2500.0,13,5,3595.0,224.6875,13,10,12.0
436,44,32.0,3.0,5000.0,0.0,16.59,18,7990.0,5K-10K,1666.6666666666667,13,5,2663.3333333333335,249.6875,13,10,12.0
437,175,128.0,8.0,4871.587800369686,0.0,16.21,51,23999.0,20K+,608.9484750462108,64,16,2999.875,187.4921875,22,75,12.0
438,120,128.0,8.0,5000.0,0.0,16.76,101,20999.0,20K+,625.0,50,13,2624.875,164.0546875,14,42,12.0
439,99,64.0,4.0,5000.0,0.0,16.33,102,12990.0,10K-15K,1250.0,50,13,3247.5,202.96875,12,57,12.0
440,70,128.0,8.0,4871.587800369686,0.0,16.36,51,27999.0,20K+,608.9484750462108,64,50,3499.875,218.7421875,22,69,12.0
441,19,110.55083179297597,8.0,5000.0,0.0,16.76,4,31062.5,,625.0,48,13,3882.8125,280.9793422284644,14,42,12.0
442,80,64.0,6.0,5000.0,0.0,17.02,50,14999.0,10K-15K,833.3333333333334,50,16,2499.8333333333335,234.359375,4,57,12.0
443,136,64.0,4.0,5000.0,0.0,16.43,75,13999.0,10K-15K,1250.0,50,16,3499.75,218.734375,6,95,12.0
444,19,128.0,8.0,5000.0,0.0,16.76,4,30999.0,,625.0,48,13,3874.875,242.1796875,14,42,12.0
445,167,128.0,8.0,4871.587800369686,0.0,16.26,122,31062.5,,608.9484750462108,12,32,3882.8125,242.67578125,14,42,12.0
446,229,128.0,8.0,5000.0,0.0,16.76,49,19397.0,15K-20K,625.0,50,16,2424.625,151.5390625,12,57,12.0
447,255,128.0,8.0,4871.587800369686,0.0,16.36,51,27999.0,20K+,608.9484750462108,64,50,3499.875,218.7421875,22,69,12.0
448,241,32.0,3.0,5000.0,0.0,16.54,65,10989.0,10K-15K,1666.6666666666667,13,5,3663.0,343.40625,22,77,12.0
449,66,32.0,3.0,5000.0,0.0,16.54,65,10989.0,10K-15K,1666.6666666666667,13,5,3663.0,343.40625,22,77,12.0
450,88,110.55083179297597,3.0,4871.587800369686,0.0,16.69,92,17999.0,15K-20K,1623.8626001232287,64,16,5999.666666666667,162.81198167469236,20,72,12.0
451,250,128.0,8.0,4871.587800369686,0.0,16.33,75,20999.0,20K+,608.9484750462108,64,32,2624.875,164.0546875,9,34,12.0
452,222,128.0,6.0,5000.0,0.0,16.33,49,16990.0,15K-20K,833.3333333333334,108,16,2831.6666666666665,132.734375,12,57,12.0
453,99,64.0,4.0,4871.587800369686,0.0,17.259999999999994,115,8999.0,5K-10K,1217.8969500924215,13,8,2249.75,140.609375,4,43,12.0
454,227,128.0,8.0,4871.587800369686,0.0,16.36,52,29990.0,20K+,608.9484750462108,64,16,3748.75,234.296875,22,68,12.0
455,108,110.55083179297597,8.0,4871.587800369686,0.0,16.64,94,16228.375231053604,,608.9484750462108,48,32,2028.5469038817005,146.7955959069021,10,7,12.0
456,13,32.0,3.0,4871.587800369686,0.0,16.43120147874307,43,9387.0,5K-10K,1623.8626001232287,13,5,3129.0,293.34375,22,78,12.0
457,87,128.0,6.0,4871.587800369686,0.0,16.64,94,29790.0,20K+,811.9313000616144,48,16,4965.0,232.734375,10,7,12.0
458,30,128.0,8.0,4871.587800369686,0.0,16.36,98,24999.0,20K+,608.9484750462108,48,13,3124.875,195.3046875,10,56,12.0
459,233,128.0,8.0,5000.0,0.0,16.66,75,16499.0,15K-20K,625.0,50,8,2062.375,128.8984375,9,18,12.0
460,96,16.0,2.0,4871.587800369686,0.0,16.43120147874307,111,5799.0,5K-10K,2435.793900184843,5,2,2899.5,362.4375,8,20,12.0
461,186,128.0,6.0,5000.0,0.0,16.33,62,16499.0,15K-20K,833.3333333333334,64,16,2749.8333333333335,128.8984375,11,49,12.0
462,203,128.0,6.0,5000.0,0.0,16.59,18,10890.0,10K-15K,833.3333333333334,13,5,1815.0,85.078125,12,2,12.0
463,32,128.0,6.0,5000.0,0.0,16.59,18,10548.0,10K-15K,833.3333333333334,13,5,1758.0,82.40625,12,2,12.0
464,238,110.55083179297597,2.0,5000.0,0.0,16.81,95,31062.5,,2500.0,50,16,15531.25,280.9793422284644,20,41,12.0
465,16,110.55083179297597,8.0,5000.0,0.0,16.26,11,16228.375231053604,,625.0,50,32,2028.5469038817005,146.7955959069021,14,42,12.0
466,29,32.0,2.0,4871.587800369686,0.0,16.43120147874307,111,6299.0,5K-10K,2435.793900184843,5,2,3149.5,196.84375,8,20,12.0
467,151,128.0,8.0,5000.0,0.0,16.71,38,16990.0,15K-20K,625.0,50,16,2123.75,132.734375,22,80,12.0
468,171,128.0,4.0,5000.0,0.0,16.71,47,17999.0,15K-20K,1250.0,50,16,4499.75,140.6171875,22,82,12.0
469,187,64.0,4.0,5000.0,0.0,17.07,40,11490.0,10K-15K,1250.0,64,8,2872.5,179.53125,20,54,12.0
470,77,128.0,4.0,5000.0,0.0,16.76,40,12599.0,10K-15K,1250.0,50,8,3149.75,98.4296875,20,54,12.0
471,83,128.0,6.0,5000.0,0.0,16.33,61,16499.0,15K-20K,833.3333333333334,64,13,2749.8333333333335,128.8984375,12,57,12.0
472,7,110.55083179297597,6.0,4871.587800369686,0.0,16.69,93,17999.0,15K-20K,811.9313000616144,64,32,2999.8333333333335,162.81198167469236,20,72,12.0
473,251,128.0,8.0,4871.587800369686,0.0,16.36,52,31062.5,,608.9484750462108,64,16,3882.8125,242.67578125,22,68,12.0
474,25,64.0,8.0,4871.587800369686,0.0,16.43120147874307,121,16228.375231053604,,608.9484750462108,12,12,2028.5469038817005,253.56836298521256,0,100,12.0
475,257,128.0,8.0,4871.587800369686,0.0,16.36,85,24999.0,20K+,608.9484750462108,64,16,3124.875,195.3046875,22,65,12.0
476,258,128.0,6.0,4871.587800369686,0.0,16.36,85,23999.0,20K+,811.9313000616144,64,16,3999.8333333333335,187.4921875,22,65,12.0
477,145,32.0,2.0,5000.0,0.0,16.56,32,7199.0,5K-10K,2500.0,8,8,3599.5,224.96875,4,63,12.0
478,43,128.0,4.0,5000.0,0.0,16.76,83,15999.0,15K-20K,1250.0,50,8,3999.75,124.9921875,14,42,12.0
479,201,64.0,4.0,5000.0,0.0,16.59,30,8999.0,5K-10K,1250.0,13,5,2249.75,140.609375,11,26,12.0
480,201,64.0,4.0,5000.0,0.0,16.59,30,8999.0,5K-10K,1250.0,13,5,2249.75,140.609375,11,26,12.0
481,68,64.0,4.0,5000.0,0.0,16.51,58,8940.0,5K-10K,1250.0,16,8,2235.0,139.6875,6,89,12.0
482,258,128.0,8.0,4871.587800369686,0.0,16.36,84,24999.0,20K+,608.9484750462108,64,16,3124.875,195.3046875,22,65,12.0
483,263,64.0,4.0,5000.0,0.0,16.66,33,8288.0,5K-10K,1250.0,13,5,2072.0,129.5,15,64,12.0
484,201,32.0,3.0,5000.0,0.0,16.59,35,8499.0,5K-10K,1666.6666666666667,13,5,2833.0,265.59375,11,26,12.0
485,97,64.0,6.0,5000.0,0.0,16.76,118,9999.0,5K-10K,833.3333333333334,50,8,1666.5,156.234375,4,44,12.0
486,177,128.0,6.0,5000.0,0.0,16.76,70,17499.0,15K-20K,833.3333333333334,50,8,2916.5,136.7109375,14,42,12.0
487,145,64.0,4.0,5000.0,0.0,16.59,34,8999.0,5K-10K,1250.0,13,5,2249.75,140.609375,12,11,12.0
488,208,128.0,6.0,4871.587800369686,0.0,16.59,39,14999.0,10K-15K,811.9313000616144,48,13,2499.8333333333335,117.1796875,12,57,12.0
489,232,110.55083179297597,6.0,4871.587800369686,0.0,16.94,90,16228.375231053604,,811.9313000616144,200,60,2704.729205175601,146.7955959069021,6,32,12.0
490,171,128.0,8.0,5000.0,0.0,16.71,25,19979.0,15K-20K,625.0,50,16,2497.375,156.0859375,22,83,12.0
491,62,128.0,6.0,5000.0,0.0,17.02,51,23390.0,20K+,833.3333333333334,108,32,3898.3333333333335,182.734375,14,51,12.0
492,89,128.0,6.0,4871.587800369686,0.0,16.94,81,14385.0,10K-15K,811.9313000616144,48,16,2397.5,112.3828125,12,57,12.0
493,144,128.0,6.0,4871.587800369686,0.0,17.02,23,16228.375231053604,,811.9313000616144,12,12,2704.729205175601,126.78418149260628,0,100,12.0
494,192,110.55083179297597,6.0,4871.587800369686,0.0,16.66,46,30874.0,,811.9313000616144,64,32,5145.666666666667,279.2742442482611,22,69,12.0
495,123,128.0,8.0,5000.0,0.0,16.76,118,12999.0,10K-15K,625.0,108,8,1624.875,101.5546875,4,44,12.0
496,204,128.0,8.0,4871.587800369686,0.0,16.66,46,16228.375231053604,,608.9484750462108,64,32,2028.5469038817005,126.78418149260628,22,69,12.0
497,71,64.0,4.0,4871.587800369686,0.0,16.76,37,9999.0,5K-10K,1217.8969500924215,13,8,2499.75,156.234375,4,44,12.0
498,214,64.0,4.0,4871.587800369686,0.0,16.76,37,9999.0,5K-10K,1217.8969500924215,13,8,2499.75,156.234375,4,44,12.0
499,260,110.55083179297597,8.0,5000.0,0.0,17.02,63,16999.0,15K-20K,625.0,108,16,2124.875,153.76636904761904,4,57,12.0
500,266,110.55083179297597,8.0,5000.0,0.0,17.02,63,16999.0,15K-20K,625.0,108,16,2124.875,153.76636904761904,4,57,12.0
501,257,128.0,6.0,4871.587800369686,0.0,16.36,85,23999.0,20K+,811.9313000616144,64,16,3999.8333333333335,187.4921875,22,65,12.0
502,68,128.0,6.0,4871.587800369686,0.0,17.259999999999994,40,13999.0,10K-15K,811.9313000616144,50,8,2333.1666666666665,109.3671875,15,60,12.0
503,201,128.0,6.0,5000.0,0.0,17.04,39,10799.0,10K-15K,833.3333333333334,50,5,1799.8333333333333,84.3671875,12,4,12.0
504,76,32.0,3.0,5000.0,0.0,16.55,35,7999.0,5K-10K,1666.6666666666667,13,8,2666.3333333333335,249.96875,5,85,12.0
505,123,64.0,6.0,5000.0,0.0,16.76,118,9999.0,5K-10K,833.3333333333334,50,8,1666.5,156.234375,4,44,12.0
506,195,64.0,6.0,5000.0,0.0,16.76,118,9999.0,5K-10K,833.3333333333334,50,8,1666.5,156.234375,4,44,12.0
507,69,64.0,6.0,5000.0,0.0,16.76,118,9999.0,5K-10K,833.3333333333334,50,8,1666.5,156.234375,4,44,12.0
508,174,128.0,4.0,4871.587800369686,0.0,16.51,39,11762.0,10K-15K,1217.8969500924215,50,8,2940.5,91.890625,20,54,12.0
509,5,128.0,6.0,5000.0,0.0,16.76,49,18990.0,15K-20K,833.3333333333334,50,16,3165.0,148.359375,12,57,12.0
510,134,128.0,8.0,5000.0,0.0,16.76,49,18999.0,15K-20K,625.0,50,16,2374.875,148.4296875,12,57,12.0
511,152,128.0,8.0,5000.0,0.0,16.43120147874307,42,15999.0,15K-20K,625.0,50,16,1999.875,124.9921875,4,57,12.0
512,70,110.55083179297597,8.0,4871.587800369686,0.0,16.36,51,29418.0,20K+,608.9484750462108,64,50,3677.25,266.1038322632424,22,69,12.0
513,204,110.55083179297597,8.0,4871.587800369686,0.0,16.66,46,31062.5,,608.9484750462108,64,32,3882.8125,280.9793422284644,22,69,12.0
514,142,64.0,4.0,5000.0,0.0,16.26,59,11999.0,10K-15K,1250.0,50,13,2999.75,187.484375,6,94,12.0
515,19,110.55083179297597,8.0,5000.0,0.0,16.26,11,16228.375231053604,,625.0,50,32,2028.5469038817005,146.7955959069021,14,42,12.0
516,41,32.0,2.0,5000.0,0.0,16.51,69,7499.0,5K-10K,2500.0,8,5,3749.5,234.34375,20,21,12.0
517,178,128.0,4.0,5000.0,0.0,16.71,75,15499.0,15K-20K,1250.0,50,8,3874.75,121.0859375,22,79,12.0
518,182,110.55083179297597,8.0,4871.587800369686,0.0,16.76,8,29990.0,20K+,608.9484750462108,64,16,3748.75,271.27792268592833,12,46,12.0
519,158,32.0,3.0,5000.0,0.0,16.66,33,7280.0,5K-10K,1666.6666666666667,13,5,2426.6666666666665,227.5,15,64,12.0
520,193,128.0,3.0,4871.587800369686,0.0,17.02,2,16228.375231053604,,1623.8626001232287,12,12,5409.458410351202,126.78418149260628,0,100,12.0
521,262,64.0,4.0,5000.0,0.0,16.66,56,8999.0,5K-10K,1250.0,13,5,2249.75,140.609375,15,64,12.0
522,82,110.55083179297597,4.0,5000.0,0.0,17.22,9,16228.375231053604,,1250.0,64,16,4057.093807763401,146.7955959069021,3,55,12.0
523,140,64.0,4.0,5000.0,0.0,16.51,49,13499.0,10K-15K,1250.0,48,16,3374.75,210.921875,20,9,12.0
524,254,64.0,4.0,5000.0,0.0,16.51,49,13499.0,10K-15K,1250.0,48,16,3374.75,210.921875,20,9,12.0
525,230,128.0,4.0,4871.587800369686,0.0,17.02,121,16228.375231053604,,1217.8969500924215,12,12,4057.093807763401,126.78418149260628,0,100,12.0
526,135,128.0,8.0,4871.587800369686,0.0,16.21,51,23999.0,20K+,608.9484750462108,64,16,2999.875,187.4921875,22,75,12.0
527,261,128.0,8.0,4871.587800369686,0.0,16.21,51,23999.0,20K+,608.9484750462108,64,16,2999.875,187.4921875,22,75,12.0
528,29,128.0,6.0,5000.0,0.0,16.76,70,17499.0,15K-20K,833.3333333333334,50,8,2916.5,136.7109375,14,42,12.0
529,150,64.0,4.0,5000.0,0.0,16.51,117,8460.0,5K-10K,1250.0,8,5,2115.0,132.1875,20,54,12.0
530,42,128.0,4.0,5000.0,0.0,16.51,65,12999.0,10K-15K,1250.0,50,5,3249.75,101.5546875,14,42,12.0
531,231,128.0,8.0,4871.587800369686,0.0,16.33,72,20890.0,20K+,608.9484750462108,64,16,2611.25,163.203125,9,35,12.0
532,29,64.0,8.0,4871.587800369686,0.0,16.43120147874307,121,16228.375231053604,,608.9484750462108,12,12,2028.5469038817005,253.56836298521256,0,100,12.0
533,177,128.0,6.0,5000.0,0.0,16.76,13,16499.0,15K-20K,833.3333333333334,50,8,2749.8333333333335,128.8984375,14,42,12.0
534,96,64.0,4.0,5000.0,0.0,16.55,68,9790.0,5K-10K,1250.0,50,8,2447.5,152.96875,8,37,12.0
535,119,64.0,3.0,5000.0,0.0,16.51,65,9999.0,5K-10K,1666.6666666666667,13,5,3333.0,156.234375,14,42,12.0
536,49,110.55083179297597,8.0,4871.587800369686,0.0,16.43120147874307,89,16228.375231053604,,608.9484750462108,50,12,2028.5469038817005,146.7955959069021,14,42,12.0
537,52,32.0,2.0,4871.587800369686,0.0,16.43120147874307,68,5998.0,5K-10K,2435.793900184843,5,2,2999.0,187.4375,5,86,12.0
538,259,64.0,4.0,5000.0,0.0,16.76,35,9990.0,5K-10K,1250.0,50,8,2497.5,156.09375,15,64,12.0
539,17,128.0,8.0,5000.0,0.0,16.26,11,16228.375231053604,,625.0,50,32,2028.5469038817005,126.78418149260628,14,42,12.0
540,215,128.0,4.0,5000.0,0.0,16.66,57,15999.0,15K-20K,1250.0,50,8,3999.75,124.9921875,9,17,12.0
